"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","log2FoldChange_unshrunk","stat_wald","significant","direction"
"Gene0951",455.283409531218,-0.0918864552269437,0.229878249732345,0.508029376778307,0.939425497249087,-0.222911348529014,-0.66190926014345,FALSE,"Not significant"
"Gene0669",91.727416152883,-0.0915558109660959,0.237071894270525,0.498904256577989,0.939425497249087,-0.242108250219577,-0.676214832627996,FALSE,"Not significant"
"Gene0777",81.793640361451,0.0912969727235516,0.22583804628766,0.514940064779635,0.939425497249087,0.210161982186841,0.651164870257941,FALSE,"Not significant"
"Gene0768",97.9216126731781,-0.091287204566945,0.186402528340141,0.519895146477654,0.939425497249087,-0.150763177662056,-0.643507042599296,FALSE,"Not significant"
"Gene0402",56.4924376717011,0.0911763536702259,0.235122065586273,0.517116234266541,0.939425497249087,0.233970356715307,0.647797033608267,FALSE,"Not significant"
"Gene0739",7.82911668724589,-0.0911079431381085,0.250098726693325,0.499684616129932,0.939425497249087,-0.291561779364025,-0.674986068525193,FALSE,"Not significant"
"Gene0627",273.393169188084,0.0899327804800409,0.238211207632975,0.512467218496187,0.939425497249087,0.240572757354344,0.655000831825534,FALSE,"Not significant"
"Gene0730",58.0738982620711,0.0845472459757227,0.243286159077019,0.520754925746787,0.939425497249087,0.248660961616993,0.642182143381571,FALSE,"Not significant"
"Gene0829",44.817594953271,0.0932335991224666,0.215192817032319,0.522962495532335,0.940381651057235,0.191827920080173,0.638785479771993,FALSE,"Not significant"
"Gene0202",37.3217315504333,-0.090871617473504,0.22171304620969,0.52538677455678,0.940477315515962,-0.201786208945396,-0.635063847406908,FALSE,"Not significant"
"Gene0364",25.2382924681484,-0.0877521842166517,0.2335825975941,0.525868509080209,0.940477315515962,-0.224955441838768,-0.63432536065143,FALSE,"Not significant"
"Gene0269",11.382923888377,-0.0840220547023101,0.246982715390749,0.525049818177205,0.940477315515962,-0.264682663165752,-0.635580598858374,FALSE,"Not significant"
"Gene0150",84.7874855514352,0.0909320037246293,0.222049969053255,0.530628482484557,0.941002415838098,0.201032485201077,0.627046915471237,FALSE,"Not significant"
"Gene0821",513.116144243979,-0.0900007521360522,0.225458833841811,0.534621431396222,0.941002415838098,-0.206060419208934,-0.620966855113762,FALSE,"Not significant"
"Gene0872",293.144585203629,-0.0899037699567774,0.214618965942104,0.53453076598241,0.941002415838098,-0.186192227425983,-0.621104656031331,FALSE,"Not significant"
"Gene0144",32.0318131510196,-0.0892065960313905,0.216437419690535,0.538363293174835,0.941002415838098,-0.188307233289778,-0.615289889800324,FALSE,"Not significant"
"Gene0410",94.0986249400715,-0.0891692735710591,0.201044678239086,0.537574382635304,0.941002415838098,-0.164422305747492,-0.616485130697954,FALSE,"Not significant"
"Gene0602",39.1594280905262,0.0885897979765912,0.213089713225033,0.540805171982806,0.941002415838098,0.180637586509031,0.611595868911181,FALSE,"Not significant"
"Gene0895",22.9851772747437,0.0885455194664357,0.231843950232619,0.535678645866881,0.941002415838098,0.220229120607191,0.619360880799616,FALSE,"Not significant"
"Gene0445",461.61805412707,0.0885230408430806,0.203529052481649,0.53940243026667,0.941002415838098,0.165546236411833,0.613716882489187,FALSE,"Not significant"
"Gene0116",25.7883767079637,0.0883474853558206,0.22176702555834,0.539041620842832,0.941002415838098,0.197077703720334,0.614262890178031,FALSE,"Not significant"
"Gene0882",35.4457123977643,-0.0879699065829988,0.234878921635826,0.529663665038978,0.941002415838098,-0.22847307033383,-0.62851951749427,FALSE,"Not significant"
"Gene0431",58.144047070677,-0.08752171681652,0.23321919823045,0.528370777564439,0.941002415838098,-0.225061441426025,-0.630494993159319,FALSE,"Not significant"
"Gene0663",33.399743743939,-0.0872050946882255,0.22109061627643,0.540075861435459,0.941002415838098,-0.194083507845017,-0.612698277880295,FALSE,"Not significant"
"Gene0967",74.1876527676183,-0.0870042717582899,0.202232063406477,0.546492072389109,0.941002415838098,-0.162594708217367,-0.603024978587572,FALSE,"Not significant"
"Gene0805",61.0819691307887,-0.0857348727120572,0.213303549004141,0.549814330399358,0.941002415838098,-0.176931424794764,-0.5980383709989,FALSE,"Not significant"
"Gene0236",110.857146071241,-0.0853208530833323,0.213383212407407,0.552121537252257,0.941002415838098,-0.176612664883377,-0.594584060592359,FALSE,"Not significant"
"Gene0518",32.0428702327663,0.0852846539570746,0.240006226140458,0.538837976629019,0.941002415838098,0.237921254967082,0.614571142881224,FALSE,"Not significant"
"Gene0986",141.209233220113,-0.0850649595134211,0.18726501374835,0.548385291442512,0.941002415838098,-0.142491809732896,-0.600181485163812,FALSE,"Not significant"
"Gene0980",52.1666851584389,-0.0850025184861052,0.217829798483827,0.551764747703995,0.941002415838098,-0.183769796177612,-0.595117775211417,FALSE,"Not significant"
"Gene0472",34.4808886213328,0.0846786076122282,0.222523982705995,0.55565601397634,0.941002415838098,0.191902657626049,0.589306009964293,FALSE,"Not significant"
"Gene0766",547.837611392791,0.084534892296367,0.192021887469303,0.555468694658894,0.941002415838098,0.145712970522656,0.589585321895931,FALSE,"Not significant"
"Gene0556",97.3721740279825,0.0842952524670208,0.241084023490863,0.535552673682963,0.941002415838098,0.240502694928971,0.619552156465203,FALSE,"Not significant"
"Gene0277",59.930049205289,-0.0842419058020629,0.23227248600577,0.542514159254517,0.941002415838098,-0.215331712006721,-0.609015508715436,FALSE,"Not significant"
"Gene0414",710.098937606379,-0.0840539065864626,0.212150782828992,0.556311167366218,0.941002415838098,-0.173461490666123,-0.588329471698918,FALSE,"Not significant"
"Gene0591",43.5683253807229,0.0840155049658682,0.209980502238729,0.560937644404514,0.941002415838098,0.167858238797236,0.581449351368174,FALSE,"Not significant"
"Gene0836",16.0750405397585,0.083969961047534,0.241509453223667,0.539932489452599,0.941002415838098,0.242140686071328,0.612915083220079,FALSE,"Not significant"
"Gene0899",71.1541162188803,-0.0838879610036989,0.218554373025003,0.557700866577735,0.941002415838098,-0.183367205668615,-0.586259911074625,FALSE,"Not significant"
"Gene0998",34.7035431168602,-0.0837012434073784,0.228412880367333,0.544093583116949,0.941002415838098,-0.205084321529964,-0.606634373827422,FALSE,"Not significant"
"Gene0987",396.1016130072,0.0833063430033318,0.214826841786907,0.561544658811127,0.941002415838098,0.174108769287865,0.580548694966756,FALSE,"Not significant"
"Gene0968",176.500395264827,0.0831931867033039,0.22299623021154,0.563466311372475,0.941002415838098,0.189765154335473,0.577700544670267,FALSE,"Not significant"
"Gene0521",54.2466685053145,0.0829283706223585,0.233607694470538,0.554570478626234,0.941002415838098,0.215524502158168,0.590925292124725,FALSE,"Not significant"
"Gene0948",78.6806645440443,0.0826940924542768,0.223379335044345,0.562490964893463,0.941002415838098,0.18987383940944,0.579145553618953,FALSE,"Not significant"
"Gene0779",267.876060815267,-0.0826167121359396,0.208218701041027,0.567187894821515,0.941002415838098,-0.164030135608172,-0.572197922461428,FALSE,"Not significant"
"Gene0704",63.2997151500069,0.0825158185107874,0.205551635956505,0.570014076752309,0.941002415838098,0.158941501173033,0.568030766899138,FALSE,"Not significant"
"Gene0937",69.2926684861774,0.0825022369118202,0.217234790690634,0.565985542570679,0.941002415838098,0.177206665563036,0.573973782767962,FALSE,"Not significant"
"Gene0724",330.855006466503,-0.0817928173609005,0.232585650380722,0.548340403362583,0.941002415838098,-0.212502399147415,-0.600248847951564,FALSE,"Not significant"
"Gene0180",87.1682884751099,-0.0817445003091935,0.217703588304396,0.559956598316194,0.941002415838098,-0.177710027684742,-0.582905974724066,FALSE,"Not significant"
"Gene0216",31.1557217829158,-0.0814486421916255,0.225315502742016,0.568609977985118,0.941002415838098,-0.192615440803146,-0.570099848392052,FALSE,"Not significant"
"Gene0896",87.2219563698965,0.0813053001787623,0.195429572574894,0.572811710176657,0.941002415838098,0.144355234704567,0.563915398106975,FALSE,"Not significant"
"Gene0988",68.4474445777172,-0.0811491243278134,0.206029987926607,0.572576788058608,0.941002415838098,-0.158036362052236,-0.564260604693502,FALSE,"Not significant"
"Gene0860",37.5758189135253,0.0809338397629926,0.223881830593328,0.569842851636505,0.941002415838098,0.188523387549786,0.568282954087043,FALSE,"Not significant"
"Gene0354",96.3337665260417,0.0807978573901772,0.208443873860564,0.572020776001247,0.941002415838098,0.160023486893752,0.565077905356155,FALSE,"Not significant"
"Gene0510",31.1364641317341,0.0803205928215485,0.226252674156992,0.573735547775908,0.941002415838098,0.191064500967833,0.562558514834402,FALSE,"Not significant"
"Gene0891",35.3185915598238,-0.0789635848873446,0.236442673930748,0.564530834491234,0.941002415838098,-0.217071305278084,-0.576124792922707,FALSE,"Not significant"
"Gene0389",14.7822631109344,0.0789205179882059,0.242261284154875,0.556366029057326,0.941002415838098,0.234394635346843,0.588247723122101,FALSE,"Not significant"
"Gene0377",37.9525254659599,-0.0786800064759444,0.233787073598277,0.57052824317609,0.941002415838098,-0.208595096690964,-0.567273699039438,FALSE,"Not significant"
"Gene0397",195.272508330539,0.0773686465591638,0.238645591545884,0.558027609224041,0.941002415838098,0.218966504298358,0.585773685797432,FALSE,"Not significant"
"Gene0999",13.7242998685494,-0.076100756855328,0.242586774222688,0.573415399665939,0.941002415838098,-0.231381228943027,-0.563028613871315,FALSE,"Not significant"
"Gene0196",62.0898813281559,-0.0741987882635167,0.238332991195071,0.569920258161049,0.941002415838098,-0.212286516137972,-0.568168942191416,FALSE,"Not significant"
"Gene0604",8.22873837587743,0.0714105692714286,0.256962557919373,0.561476832809053,0.941002415838098,0.289858381009772,0.580649308279878,FALSE,"Not significant"
"Gene0148",99.9627162385883,-0.0557309069157726,0.268201037371423,0.565534106107395,0.941002415838098,-0.3610969462763,-0.574641016561176,FALSE,"Not significant"
"Gene0461",39.8629054208347,0.0811270143816365,0.204801122096844,0.575665230946641,0.941046137861533,0.155842335180242,0.559727633226471,FALSE,"Not significant"
"Gene0555",8.57249972557212,0.0747181746293127,0.246893271897905,0.575004010076469,0.941046137861533,0.244967233764473,0.560697150480197,FALSE,"Not significant"
"Gene0174",402.37015947026,0.0783719244986907,0.184772720879355,0.577390426197583,0.942308797870313,0.129801909548262,0.5572005321288,FALSE,"Not significant"
"Gene0481",92.4413386174487,0.0792345204299634,0.222014770659276,0.580507914965734,0.944417956274155,0.180345647471216,0.552642965618666,FALSE,"Not significant"
"Gene0769",82.481937254907,0.0780814231454553,0.21486899510313,0.581494333416446,0.944417956274155,0.165097183032768,0.55120327771489,FALSE,"Not significant"
"Gene0910",11.6681134092158,0.0753178321222124,0.241229996367513,0.581547558514621,0.944417956274155,0.223874014294555,0.551125627638366,FALSE,"Not significant"
"Gene0155",24.0794076392436,0.0793572975082671,0.215682204112199,0.583365743047637,0.94581757356412,0.169030724838234,0.548475069430155,FALSE,"Not significant"
"Gene0794",69.3782994734262,0.0780311740706019,0.210827754511426,0.585711751070513,0.948066975137049,0.158417955772788,0.545060728673589,FALSE,"Not significant"
"Gene0175",199.418217629708,0.0778979807664491,0.208013514588569,0.588894055070414,0.951660490955293,0.154057381569522,0.540439381520112,FALSE,"Not significant"
"Gene0897",16.7703597061484,-0.0752610573884669,0.230088735556868,0.592109921020871,0.955296430488811,-0.191979843956476,-0.535780991264538,FALSE,"Not significant"
"Gene0345",135.304391914114,0.0754089682876105,0.221901308010499,0.593180305759436,0.955464694456159,0.172597834205688,0.534233049998572,FALSE,"Not significant"
"Gene0944",119.230122653607,-0.0749540240522659,0.217545627840761,0.598972697443069,0.958584742401721,-0.165428895212679,-0.525878400104373,FALSE,"Not significant"
"Gene0428",321.154498557701,-0.0746410544079571,0.223436750390361,0.598994308194402,0.958584742401721,-0.175884683932494,-0.525847298849791,FALSE,"Not significant"
"Gene0721",276.509084772556,-0.0722333900229596,0.172140700914703,0.597651867687578,0.958584742401721,-0.111055878821797,-0.527780248345261,FALSE,"Not significant"
"Gene0367",6.58609062348366,0.0660084339716523,0.252367736364946,0.59894427969811,0.958584742401721,0.251777807348569,0.525919298462764,FALSE,"Not significant"
"Gene0120",113.828694703573,0.0754186055217538,0.203759290899655,0.600172001932806,0.958917786609927,0.144530403798766,0.524153181051604,FALSE,"Not significant"
"Gene0547",321.398059632617,0.0731127703038782,0.210082375038534,0.603486894765213,0.959845027072219,0.152041557320801,0.519392737507814,FALSE,"Not significant"
"Gene0536",73.685296145467,0.0722657417661423,0.221469318421945,0.605093361468801,0.959845027072219,0.168270517705167,0.517089960623952,FALSE,"Not significant"
"Gene0111",94.725648493679,0.0717573932475712,0.235162080263833,0.601960966007011,0.959845027072219,0.196772337714162,0.521582621250691,FALSE,"Not significant"
"Gene0817",12.2858771763762,0.0712114897055811,0.235471931914245,0.606575472113384,0.959845027072219,0.197009873274853,0.514967870322493,FALSE,"Not significant"
"Gene0584",17.3393914396589,0.0692139810155762,0.237561525804986,0.606500945304517,0.959845027072219,0.198653235574667,0.515074522587303,FALSE,"Not significant"
"Gene0791",30.0024741470777,-0.0669466912879276,0.245346764970956,0.605365562497055,0.959845027072219,-0.219890194986803,-0.516700048087748,FALSE,"Not significant"
"Gene0508",191.263155127603,-0.0606759662081734,0.242417695838508,0.608295404440921,0.961029001584778,-0.206171030014695,-0.512508169168955,FALSE,"Not significant"
"Gene0943",33.7513005761424,-0.0727098607791122,0.204494452436866,0.613053670003478,0.962750973926274,-0.141872319649103,-0.505719367684989,FALSE,"Not significant"
"Gene0524",468.169609393446,0.0724656303667039,0.186641213783673,0.61073139600229,0.962750973926274,0.121363949099272,0.509029714734822,FALSE,"Not significant"
"Gene0418",100.92618453496,-0.0720416342328718,0.204794337672362,0.616265616695944,0.962750973926274,-0.141099432056869,-0.501149919629822,FALSE,"Not significant"
"Gene0620",74.8501928341048,-0.0718450971165735,0.202217545314612,0.613448871424429,0.962750973926274,-0.138414499599661,-0.505156569728666,FALSE,"Not significant"
"Gene0867",46.4173958853165,-0.0713639474366826,0.201015946343029,0.61870625477518,0.962750973926274,-0.135523417722679,-0.497684755222112,FALSE,"Not significant"
"Gene0321",393.73229009309,0.07118424815337,0.209922418325654,0.62144769577779,0.962750973926274,0.145862801551825,0.493799628184342,FALSE,"Not significant"
"Gene0482",256.857910522861,-0.0711372483965654,0.201241372556463,0.615218437474466,0.962750973926274,-0.135463084801775,-0.502638526089884,FALSE,"Not significant"
"Gene0914",50.6742751802352,0.070727987169073,0.193119555512526,0.621021852231525,0.962750973926274,0.125231620105259,0.49440263671591,FALSE,"Not significant"
"Gene0379",126.065613123428,-0.0701867617912224,0.219319480442659,0.621042470604511,0.962750973926274,-0.159834034148812,-0.494373436278504,FALSE,"Not significant"
"Gene0929",428.122692782392,0.0699460447582012,0.208456747336645,0.623013774836011,0.962750973926274,0.141465949268753,0.49158354991352,FALSE,"Not significant"
"Gene0758",98.0690738495894,0.0692897631103465,0.215129530148298,0.622872931001765,0.962750973926274,0.150015452205345,0.491782751883066,FALSE,"Not significant"
"Gene0447",13.7585625108931,0.0675365548067493,0.241370757253983,0.61164097359875,0.962750973926274,0.207327714243359,0.507732470616384,FALSE,"Not significant"
"Gene0520",29.3462366506741,0.0648164261299643,0.239636566098447,0.619366497814289,0.962750973926274,0.194656880608839,0.496748384426575,FALSE,"Not significant"
"Gene0209",49.157398867114,0.0625741799250244,0.242124069331452,0.615816630559523,0.962750973926274,0.197523861913364,0.501788034901491,FALSE,"Not significant"
"Gene0264",54.2036866082491,0.0704442486216177,0.217724779839868,0.625872561913068,0.96565984981595,0.155385801289151,0.487544434315513,FALSE,"Not significant"
"Gene0327",55.5256065203128,-0.0659843775041786,0.231722034358051,0.627946930879304,0.967351268909084,-0.176952447975941,-0.484618580807209,FALSE,"Not significant"
"Gene0698",43.8002518523669,0.0695706172158036,0.202138652419415,0.629114606957503,0.967642840250343,0.132615679931234,0.48297342311621,FALSE,"Not significant"
"Gene0502",640.646117765877,0.0668883069370436,0.221930698475147,0.632019448705278,0.96909648801476,0.156355703728388,0.478886397019466,FALSE,"Not significant"
"Gene0123",30.7341008696449,-0.0661112317226898,0.224677283935037,0.631736915423425,0.96909648801476,-0.162418945865992,-0.479283560871771,FALSE,"Not significant"
"Gene0813",29.3986261526156,0.0674062114371336,0.218829789150856,0.634507632097058,0.971405647281719,0.153907244659521,0.475391948669581,FALSE,"Not significant"
"Gene0184",183.739353823669,-0.0677248391326082,0.217227391482155,0.637730277257372,0.972480061705351,-0.149380141685733,-0.470874614364769,FALSE,"Not significant"
"Gene0689",48.416012387851,0.0672890186802848,0.205216513387778,0.640719884654046,0.972480061705351,0.13243332100443,0.466692516466513,FALSE,"Not significant"
"Gene0417",48.1775584424425,0.0672783223961256,0.201314768406467,0.63985332696519,0.972480061705351,0.128137398323522,0.467903882418531,FALSE,"Not significant"
"Gene0235",69.2750447772632,-0.0672297554106849,0.206775325696085,0.639271751589817,0.972480061705351,-0.135183729571364,-0.468717255056993,FALSE,"Not significant"
"Gene0117",116.638181980077,0.0670893080765323,0.190010285942407,0.638801191121124,0.972480061705351,0.11608392720033,0.469375592816188,FALSE,"Not significant"
"Gene0901",46.4462419717564,-0.066829715786075,0.211779156047071,0.641237073554275,0.972480061705351,-0.141020032164292,-0.465969861456313,FALSE,"Not significant"
"Gene0974",33.6752774142446,-0.0635957225058915,0.23372077303502,0.642092497769054,0.972480061705351,-0.177033568907564,-0.464775132429054,FALSE,"Not significant"
"Gene0474",20.317874140791,0.0656557799073403,0.220985397258495,0.643724500469351,0.973007558905108,0.153415649622854,0.462497631448309,FALSE,"Not significant"
"Gene0210",22.1686887693414,0.0647827367701417,0.229649504249141,0.644408443966477,0.973007558905108,0.168254868668461,0.461543884597636,FALSE,"Not significant"
"Gene0756",194.801360833884,-0.065544754603162,0.200929545198854,0.645624627545492,0.973357860735505,-0.125549350196122,-0.459848974349064,FALSE,"Not significant"
"Gene0835",58.0585813773428,-0.0645226097687097,0.187784728217116,0.647210976378847,0.974264316040609,-0.110936960787651,-0.457640173315518,FALSE,"Not significant"
"Gene0298",54.9042068906928,-0.0636556584708068,0.217695578999851,0.653312177048503,0.981045990052843,-0.14387447569521,-0.449165633022422,FALSE,"Not significant"
"Gene0401",28.4284971378323,0.0632976552897748,0.221930108662262,0.6561621522222,0.981045990052843,0.149058220115107,0.445218093667525,FALSE,"Not significant"
"Gene0350",64.9311653664569,0.0632483928531826,0.193078403423317,0.657424055374486,0.981045990052843,0.112667823637827,0.443472431707386,FALSE,"Not significant"
"Gene0843",107.565390176508,-0.0626051692948932,0.191059046942526,0.657667837618842,0.981045990052843,-0.110863672196828,-0.443135349812657,FALSE,"Not significant"
"Gene0918",318.250439509521,-0.0621454543113225,0.186650132611054,0.655070964449929,0.981045990052843,-0.106506363081274,-0.446728689802305,FALSE,"Not significant"
"Gene0427",67.2896856016792,-0.0610784590572844,0.232829868491013,0.654324263996073,0.981045990052843,-0.16943454303411,-0.447762979215282,FALSE,"Not significant"
"Gene0632",207.04803810093,0.0628613273733052,0.210791686460655,0.662027724465928,0.985517365059029,0.12886625197144,0.437115310270498,FALSE,"Not significant"
"Gene0636",78.7806820550978,0.0619711012763777,0.206752151285172,0.664756801477342,0.985517365059029,0.124511019101534,0.433355117830576,FALSE,"Not significant"
"Gene0668",45.8173330760864,0.0617978947630947,0.216830634000456,0.66485029317252,0.985517365059029,0.135774652039454,0.433226411357746,FALSE,"Not significant"
"Gene0762",95.1793989301726,-0.0614356078443937,0.187573641830911,0.663162648304568,0.985517365059029,-0.105910555676121,-0.435550835345384,FALSE,"Not significant"
"Gene0643",23.6963017942028,-0.0608860305595261,0.218559441741189,0.66695356673,0.985517365059029,-0.140278890744328,-0.430332805518886,FALSE,"Not significant"
"Gene0719",47.8088700823073,0.060626040156289,0.219560724001531,0.670715772818783,0.985517365059029,0.140150569248912,0.425165855802736,FALSE,"Not significant"
"Gene0400",27.3471927401064,0.0600785795291302,0.218672583452967,0.675311666142457,0.985517365059029,0.136938815263546,0.418869284332827,FALSE,"Not significant"
"Gene0190",97.1260428104768,-0.0597732480893276,0.206401521218185,0.673588991010405,0.985517365059029,-0.120939547576931,-0.421227464612877,FALSE,"Not significant"
"Gene0528",21.6419901433456,-0.0594685415330823,0.212433402600566,0.677083806727162,0.985517365059029,-0.128093007233472,-0.416445818554137,FALSE,"Not significant"
"Gene0102",108.889249907963,0.0594290908998715,0.217715900092,0.678087356838564,0.985517365059029,0.134468560831557,0.415074512651072,FALSE,"Not significant"
"Gene0956",40.1850234315556,-0.0591672647640032,0.205022976635786,0.674232590525478,0.985517365059029,-0.119542257256776,-0.420346163976252,FALSE,"Not significant"
"Gene0622",24.788033015767,0.0590843539192798,0.228767285502184,0.671882787564849,0.985517365059029,0.153831109488998,0.423565407908449,FALSE,"Not significant"
"Gene0785",43.0715056171282,0.0585158857091918,0.19673171415316,0.683146723710083,0.985517365059029,0.108150807993918,0.40817292558058,FALSE,"Not significant"
"Gene0842",42.6201251982675,0.0583521110878964,0.22007769030543,0.681850151838345,0.985517365059029,0.135881725485896,0.409939741060969,FALSE,"Not significant"
"Gene0678",154.96889477172,0.0578750561826699,0.208843269627409,0.682720510811172,0.985517365059029,0.119543588105189,0.408753577494822,FALSE,"Not significant"
"Gene0468",103.127814599109,0.0577710285113397,0.211834388618015,0.688623894264659,0.985517365059029,0.122723595649761,0.400723245723638,FALSE,"Not significant"
"Gene0787",67.6738327536615,0.0577220813191544,0.200235968244526,0.685300524707785,0.985517365059029,0.109643309107175,0.405240789858702,FALSE,"Not significant"
"Gene0217",42.2147738222841,0.0577107777316184,0.210292599840613,0.687450053166407,0.985517365059029,0.121309072253187,0.402317940246761,FALSE,"Not significant"
"Gene0466",659.475166989319,0.0572432824017052,0.187076166094335,0.686328703422061,0.985517365059029,0.0976014542636627,0.403842279912031,FALSE,"Not significant"
"Gene0149",36.0992933503067,-0.0563903381293541,0.234636609652183,0.671518333758893,0.985517365059029,-0.165640891669057,-0.424065104380224,FALSE,"Not significant"
"Gene0233",132.846111000447,0.0563162638792931,0.197708832532556,0.694290892749234,0.985517365059029,0.104771137202904,0.39303870747712,FALSE,"Not significant"
"Gene0861",50.5973293410501,-0.055857591295432,0.212981971432534,0.693408741705982,0.985517365059029,-0.122197112740612,-0.394233382360254,FALSE,"Not significant"
"Gene0655",15.5179476990473,-0.0557553799305568,0.237047952378142,0.672732745862654,0.985517365059029,-0.167132188202908,-0.422400454973389,FALSE,"Not significant"
"Gene0597",38.2352540224601,-0.0556797140562787,0.213936504955576,0.694221515847281,0.985517365059029,-0.122568805542917,-0.393132642520369,FALSE,"Not significant"
"Gene0898",121.998636016176,-0.0553819493494032,0.21544333368287,0.69632447656661,0.985517365059029,-0.123419454854468,-0.390286808689577,FALSE,"Not significant"
"Gene0273",59.9522008325566,-0.0552308698974107,0.213569366336167,0.695636564333679,0.985517365059029,-0.12124283974682,-0.391217377705167,FALSE,"Not significant"
"Gene0623",63.6456768592813,0.0552025667544604,0.228471639765348,0.68820605622792,0.985517365059029,0.144362523021441,0.40129077285693,FALSE,"Not significant"
"Gene0562",86.6405029276865,0.0550514321716114,0.221851384124422,0.696150228057003,0.985517365059029,0.13134604505464,0.390522490290669,FALSE,"Not significant"
"Gene0732",36.220246421736,0.0549681811469482,0.221524314633406,0.692366107266911,0.985517365059029,0.133281185066098,0.39564612189454,FALSE,"Not significant"
"Gene0129",31.5834780070031,-0.0548034599199198,0.215694914446491,0.698272455958559,0.985517365059029,-0.123544542624359,-0.387653521050201,FALSE,"Not significant"
"Gene0819",19.2836519489797,-0.0547978547982935,0.227955873284887,0.692312191755052,0.985517365059029,-0.143927405333138,-0.395719197307524,FALSE,"Not significant"
"Gene0953",83.2166508104571,0.0546908521783774,0.198655266779035,0.701626791066014,0.985517365059029,0.103036747941328,0.383125395045261,FALSE,"Not significant"
"Gene0335",185.241650355398,-0.0546753774380659,0.203641105532748,0.702481500374121,0.985517365059029,-0.108404931043251,-0.381972853598437,FALSE,"Not significant"
"Gene0890",31.4260325701097,-0.054146587510844,0.213197790215567,0.703319696851966,0.985517365059029,-0.118757158117678,-0.380843071625824,FALSE,"Not significant"
"Gene0574",129.692009614654,0.0536798448185808,0.217451617273805,0.707173191791092,0.985517365059029,0.122148923057437,0.375655275102316,FALSE,"Not significant"
"Gene0360",153.133390403913,-0.0533677872155079,0.216248513223124,0.696617156193025,0.985517365059029,-0.121774256285121,-0.389890990646456,FALSE,"Not significant"
"Gene0742",58.1658540461421,-0.052532510563993,0.187115540529116,0.709831719793599,0.985517365059029,-0.0907104960486289,-0.372082104605561,FALSE,"Not significant"
"Gene0294",25.9978485511883,0.0523235729915553,0.225714663259361,0.704647365436545,0.985517365059029,0.132743140699514,0.379054537296879,FALSE,"Not significant"
"Gene0884",199.818797366503,0.0521938969138723,0.210258459960076,0.716187908164067,0.985517365059029,0.110004670086595,0.363558249662383,FALSE,"Not significant"
"Gene0451",431.335239763501,-0.0520877208421534,0.214151528090703,0.718327756869917,0.985517365059029,-0.111816930800439,-0.360694606770137,FALSE,"Not significant"
"Gene0858",79.2325584180102,0.0519571952398816,0.205709918810791,0.718236247948602,0.985517365059029,0.104668652739354,0.360817007483429,FALSE,"Not significant"
"Gene0619",31.2836164280781,-0.0513163175024952,0.217446700691518,0.713980256069728,0.985517365059029,-0.118527411920838,-0.366515758265245,FALSE,"Not significant"
"Gene0701",23.3704628308365,-0.0511511726357541,0.230687057248219,0.700245043484099,0.985517365059029,-0.141593571599549,-0.384989704350074,FALSE,"Not significant"
"Gene0365",69.6707426215726,0.0511304564474909,0.201840083880266,0.721622800704741,0.985517365059029,0.0995620566422522,0.356290796939811,FALSE,"Not significant"
"Gene0423",61.8376190162626,-0.0510715188731549,0.198867559175897,0.719664097733086,0.985517365059029,-0.0975846893143814,-0.358907755340682,FALSE,"Not significant"
"Gene0557",92.030920264131,-0.0510589434524092,0.213656796775875,0.718633140428855,0.985517365059029,-0.113120729990881,-0.360286170221065,FALSE,"Not significant"
"Gene0764",57.6297148140656,0.0506696634230839,0.22758526085997,0.71841651905674,0.985517365059029,0.131012057047314,0.360575885203105,FALSE,"Not significant"
"Gene0660",53.248209482741,0.0506498007646968,0.219395713136573,0.717327884549007,0.985517365059029,0.11911415719222,0.362032311831691,FALSE,"Not significant"
"Gene0154",12.4214438389953,0.0505200807947383,0.244052566433949,0.696253863524199,0.985517365059029,0.17397542523199,0.39038231446794,FALSE,"Not significant"
"Gene0893",17.5830496236172,-0.0502723204578471,0.232337324196032,0.709454462388416,0.985517365059029,-0.142339292012215,-0.372588863808105,FALSE,"Not significant"
"Gene0285",43.7072108025556,0.0502625754249864,0.228321640503252,0.71852764919727,0.985517365059029,0.132629878489679,0.360427253122312,FALSE,"Not significant"
"Gene0934",422.043721013728,0.0502532868020803,0.208982085402408,0.723571220512123,0.985517365059029,0.104589298519755,0.353689996189068,FALSE,"Not significant"
"Gene0165",106.719415062148,-0.0502020517675409,0.212883717260724,0.719589621987029,0.985517365059029,-0.109685851166016,-0.359007308336526,FALSE,"Not significant"
"Gene0356",32.343271196187,-0.0500015643548536,0.216654294146186,0.723018943237347,0.985517365059029,-0.114694383035478,-0.354426946377165,FALSE,"Not significant"
"Gene0464",38.7683283588256,-0.0498255323103279,0.211081053222621,0.722818078040823,0.985517365059029,-0.107504970243304,-0.354695025486393,FALSE,"Not significant"
"Gene0399",7.75769839159737,0.0496976149697105,0.24549590751209,0.700714596886129,0.985517365059029,0.1758953052973,0.384356014267757,FALSE,"Not significant"
"Gene0684",54.0343933661753,-0.0495325500471564,0.228550890080398,0.714525395684268,0.985517365059029,-0.132989587601565,-0.365785158066614,FALSE,"Not significant"
"Gene0403",19.4845155388064,-0.0491218828754064,0.21996412649419,0.724439964001935,0.985517365059029,-0.117538128590555,-0.352531146850142,FALSE,"Not significant"
"Gene0450",76.9639475678686,-0.0488212048006302,0.22449810909391,0.722023613341007,0.985517365059029,-0.123863709055852,-0.355755585600143,FALSE,"Not significant"
